,name,link,title,image,desc
55," Loretta Devine
",https://www.imdb.com/name/nm0222643/,Actress|Barbershop,"https://m.media-amazon.com/images/M/MV5BMTU3NjAyMDc2OF5BMl5BanBnXkFtZTcwNTU3MDMzMg@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Equally at home on stage and on screen, award-winning actress Loretta Devine has created some of the most memorable roles in theatre, film and television.Devine first captured national attention in the role of Lorrell, one of the three original ""Dreamgirls"" in Michael Bennett's classic ...                "
56," Hattie McDaniel
",https://www.imdb.com/name/nm0567408/,Actress|Crash,"https://m.media-amazon.com/images/M/MV5BNzIyZDI1NTktYzgyOC00MTMxLThkNDEtZDhhZDVlZjZiZGNlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY209_CR12,0,140,209_AL_.jpg","
After working as early as the 1910s as a band vocalist, Hattie McDaniel debuted as a maid in The Golden West (1932). Her maid-mammy characters became steadily more assertive, showing up first in Judge Priest (1934) and becoming pronounced in Alice Adams (1935). In this one, directed by George ...                "
57," Octavia Spencer
",https://www.imdb.com/name/nm0818055/,Actress|Gone with the Wind,"https://m.media-amazon.com/images/M/MV5BMTg0MjcwMjcxNl5BMl5BanBnXkFtZTcwMjkwODg0Ng@@._V1_UY209_CR8,0,140,209_AL_.jpg","
Spencer is a native of Montgomery, Alabama, which she claims is the proverbial buckle of the Bible belt. She's the sixth of seven siblings and holds a BS in Liberal Arts from Auburn University. A ""closet"" lover of acting, this practical Alabamian knew that she'd someday work in the film industry, ...                "
58," Niecy Nash
",https://www.imdb.com/name/nm0621788/,Actress|Hidden Figures,"https://m.media-amazon.com/images/M/MV5BMTcwMzYzNTEyMV5BMl5BanBnXkFtZTcwNTI0MzQxMw@@._V1_UY209_CR9,0,140,209_AL_.jpg","
Niecy Nash was born on February 23, 1970 in Palmdale, California, USA. She is an actress and producer, known for Reno 911! (2003), Guess Who (2005) and Claws (2017). She has been married to Jessica Betts since August 29, 2020. She was previously married to Jay Tucker and Don Nash.                "
59," Phylicia Rashad
",https://www.imdb.com/name/nm0711118/,Actress|Reno 911!,"https://m.media-amazon.com/images/M/MV5BMTczMzcxNzYyN15BMl5BanBnXkFtZTcwMTAyMDQ2NA@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Phylicia Rashad was born in Houston, Texas to African-American parents Vivian Elizabeth (Ayers), a poet and art director, and Andrew Arthur Allen, an orthodontist. As a child, Phylicia, her older brother Andrew (called Tex), and younger sister, dancer and actress Debbie Allen, lived in Mexico. She ...                "
60," Keshia Knight Pulliam
",https://www.imdb.com/name/nm0700443/,Actress|The Cosby Show,"https://m.media-amazon.com/images/M/MV5BMjE5OTcxNjcxNV5BMl5BanBnXkFtZTcwMTU3MDMzMg@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Keshia Knight Pulliam was born on April 9, 1979 in Newark, New Jersey, USA. She is an actress and producer, known for The Cosby Show (1984), House of Payne (2006) and Madea Goes to Jail (2009).                "
61," Whoopi Goldberg
",https://www.imdb.com/name/nm0000155/,Actress|The Cosby Show,"https://m.media-amazon.com/images/M/MV5BMjE4ODgzNjQwOV5BMl5BanBnXkFtZTYwNzczNzc0._V1_UX140_CR0,0,140,209_AL_.jpg","
Whoopi Goldberg was born Caryn Elaine Johnson in the Chelsea section of Manhattan on November 13, 1955. Her mother, Emma (Harris), was a teacher and a nurse, and her father, Robert James Johnson, Jr., was a clergyman. Whoopi's recent ancestors were from Georgia, Florida, and Virginia. She worked in...                "
62," Alfre Woodard
",https://www.imdb.com/name/nm0005569/,Actress|Ghost,"https://m.media-amazon.com/images/M/MV5BMTYzMTU4Mzk5MV5BMl5BanBnXkFtZTgwMDg1MzcxMjE@._V1_UY209_CR4,0,140,209_AL_.jpg","
Alfre Woodard was born on November 8, 1952 in Tulsa, Oklahoma, the youngest of three children of Constance, a homemaker, and Marion H. Woodard, an interior designer. She was named by her godmother, who claimed she saw a vision of Alfre's name written out in gold letters. A former high school ...                "
63," Mo'Nique
",https://www.imdb.com/name/nm0594898/,Actress|Star Trek: First Contact,"https://m.media-amazon.com/images/M/MV5BMTY3ODIyNDI4NF5BMl5BanBnXkFtZTcwOTM2MzQxMw@@._V1_UY209_CR9,0,140,209_AL_.jpg","
Mo'Nique received a standing ovation when she stepped on stage for the first time in her hometown of Baltimore, Maryland, giving her confidence to pursue a career as a stand-up comedian. After numerous stand-up performances, she took a leap forward with one of the starring roles in The Parkers (...                "
64," Solange
",https://www.imdb.com/name/nm1090271/,Actress|Precious,"https://m.media-amazon.com/images/M/MV5BMTQxNjg5OTQyMl5BMl5BanBnXkFtZTcwNTQ5MjM3OA@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Solange was born on June 24, 1986 in Houston, Texas, USA. She is an actress and director, known for Bring It On: All or Nothing (2006), Johnson Family Vacation (2004) and Solange: Almeda (2019). She has been married to Alan Ferguson since November 16, 2014. She was previously married to Daniel ...                "
65," Jurnee Smollett
",https://www.imdb.com/name/nm0810619/,Soundtrack|Bring It On: All or Nothing,"https://m.media-amazon.com/images/M/MV5BNWM0ZmNhZTgtMGVkYS00OTg3LTlkYzUtZTdjMjUzNDc5YjhiXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Jurnee Smollett is an award-winning actress and activist of rare talent and conviction. In the fall of 2020, she starred in J.J. Abrams, Jordan Peele and Misha Green's critically acclaimed drama for HBO, ""Lovecraft Country."" Smollett's performance was lauded by industry insiders and critics alike. ...                "
66," Tika Sumpter
",https://www.imdb.com/name/nm1754366/,Actress|Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,"https://m.media-amazon.com/images/M/MV5BNGQxNjdiOTctZjNiZS00YTU2LTgzMGYtZDdiNmJhMDVjN2NkXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR87,0,140,209_AL_.jpg","
Tika Sumpter was born in New York and graduated from Marymount Manhattan College. Sumpter began her career as model, before she landed the role of ""Layla Williamson"" in ABC's daytime soap opera, One Life to Live (1968) (2005-2010, 2011).After she left the soap, Sumpter won a recurring role in the ...                "
67," Josephine Baker
",https://www.imdb.com/name/nm0001927/,Actress|Southside with You,"https://m.media-amazon.com/images/M/MV5BMjM4MzQ3NTQ5Nl5BMl5BanBnXkFtZTgwNjg0MTA5MTE@._V1_UY209_CR16,0,140,209_AL_.jpg","
Josephine Baker was born Freda Josephine McDonald in St. Louis, MO, in 1906 to Carrie McDonald, a laundress, and Eddie Carson, a musician. Her early life hinted at her future career. She first danced for the public on the streets of St. Louis for nickels and dimes. Later she became a chorus girl on...                "
68," Lonette McKee
",https://www.imdb.com/name/nm0571188/,Soundtrack|Zouzou,"https://m.media-amazon.com/images/M/MV5BMTQ0ODcyMjE4MF5BMl5BanBnXkFtZTcwNDIwMTAxMw@@._V1_UY209_CR3,0,140,209_AL_.jpg","
Lonette McKee's career began in the music industry in hometown Detroit, Michigan as a child prodigy, where she began playing keyboards composing music and lyrics, singing and performing professionally at a young age. At fourteen she recorded her first record, ""Stop Don't Worry 'Bout It"" which ...                "
69," Nicole Beharie
",https://www.imdb.com/name/nm2718512/,Actress|Brewster's Millions,"https://m.media-amazon.com/images/M/MV5BMTkzNjI2NDY0OF5BMl5BanBnXkFtZTgwOTkzNTczNjE@._V1_UY209_CR0,0,140,209_AL_.jpg","
Nicole Beharie is an American actress.Her critically acclaimed film debut was in the film American Violet (2008) alongside Alfre Woodard, Tim Blake Nelson and Will Patton. Beharie also played Ernie Davis' girlfriend in the movie The Express (2008). Her upcoming projects include My Last Day Without ...                "
70," Tasha Smith
",https://www.imdb.com/name/nm0810103/,Actress|42,"https://m.media-amazon.com/images/M/MV5BMTQ2MTg4NjM2Nl5BMl5BanBnXkFtZTgwNDIyNDI5MjE@._V1_UX140_CR0,0,140,209_AL_.jpg","
Tasha Smith is a multifaceted actress and director whose work brings style and intensity to the projects she works on, whether in front of or behind the camera. From her roles as ""Carol"" on Fox's hit drama Empire, ""Brenda"" in Netflix's Running Out Of Time, to her critically-acclaimed portrayal of ...                "
71," Malinda Williams
",https://www.imdb.com/name/nm0931227/,Actress|The Whole Ten Yards,"https://m.media-amazon.com/images/M/MV5BMTQ1MTU2MjI4NF5BMl5BanBnXkFtZTYwNjMzMDcy._V1_UY209_CR14,0,140,209_AL_.jpg","
Malinda Williams was born on September 24, 1970 in Elizabeth, New Jersey, USA. She is an actress and producer, known for High School High (1996), The Undershepherd (2012) and First Sunday (2008). She has been married to Tariq Walker since January 2020. She was previously married to D-Nice and Mekhi...                "
72," Terri J. Vaughn
",https://www.imdb.com/name/nm0891254/,Actress|High School High,"https://m.media-amazon.com/images/M/MV5BMTg3MzcwMzYwMV5BMl5BanBnXkFtZTcwODQxOTczOQ@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Terri J. Vaughn was born on October 16, 1969 in San Francisco, California, USA. She is an actress and producer, known for The Steve Harvey Show (1996), Friday (1995) and All of Us (2003). She has been married to Karon Riley since January 19, 2008. They have two children. She was previously married ...                "
73," Cassi Davis
",https://www.imdb.com/name/nm0204322/,Actress|The Steve Harvey Show,"https://m.media-amazon.com/images/M/MV5BMjAwMDgzNzIwOF5BMl5BanBnXkFtZTcwODM3MDMzMg@@._V1_UY209_CR11,0,140,209_AL_.jpg","
Cassi Davis was born on July 31, 1964 in Holly Springs, Mississippi, USA. She is an actress, known for A Madea Family Funeral (2019), Boo! A Madea Halloween (2016) and House of Payne (2006). She has been married to Kerry Patton since 2017.                "
74," Sierra Aylina McClain
",https://www.imdb.com/name/nm2057826/,Actress|A Madea Family Funeral,"https://m.media-amazon.com/images/M/MV5BNzRhZjZiM2MtMmUyNC00Zjk5LWFjYzYtMmU3NDU0MmNkM2YwL2ltYWdlXkEyXkFqcGdeQXVyNjc5Mjg0NjU@._V1_UY209_CR2,0,140,209_AL_.jpg","
Sierra Aylina McClain was born on March 16, 1994. She is an actress, known for Daddy's Little Girls (2007), 9-1-1: Lone Star (2020) and Shrink (2009).                "
75," China Anne McClain
",https://www.imdb.com/name/nm1942207/,Actress|Daddy's Little Girls,"https://m.media-amazon.com/images/M/MV5BMTNkYzUwZmItMjQ4My00ODI0LWI4ODgtMGI4OWIwYTNmZWVmXkEyXkFqcGdeQXVyMjg3MzEyNzg@._V1_UY209_CR5,0,140,209_AL_.jpg","
China Anne McClain comes from an artistic family. Her father, Michael McClain, is a music producer, vocalist, writer and sound engineer. His first production was on Beyonce's younger sister, Solange Knowles (Solo Star CD - track no.16 entitled Sky Away). China Anne's mother, Shontell, is also a ...                "
76," Lauryn Alisa McClain
",https://www.imdb.com/name/nm2055160/,Actress|Hubie Halloween,"https://m.media-amazon.com/images/M/MV5BMTIxNTgxNjczMV5BMl5BanBnXkFtZTcwNjc4MjQzMQ@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Lauryn Alisa McClain was born on January 9, 1997. She is an actress, known for Haunt (2019), A.N.T. Farm (2011) and Daddy's Little Girls (2007).                "
77," Juanita Jennings
",https://www.imdb.com/name/nm0421188/,Actress|Haunt,"https://m.media-amazon.com/images/M/MV5BMTk4OTkxNDE2MV5BMl5BanBnXkFtZTYwOTI3NTM1._V1_UY209_CR0,0,140,209_AL_.jpg","
Juanita Jennings is known for What Women Want (2000), Basic Instinct (1992) and Runaway Jury (2003).                "
78," Maria Howell
",https://www.imdb.com/name/nm0398016/,Actress|What Women Want,"https://m.media-amazon.com/images/M/MV5BMTc5MjQyN2EtZjJiYy00MzkxLWE0NTEtMjc5OGZiMDVlYzYwXkEyXkFqcGdeQXVyNjI3MjY1Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Maria Howell is known for Hidden Figures (2016), Saints & Sinners (2016) and Devious Maids (2013).                "
79," Donna Biscoe
",https://www.imdb.com/name/nm0083915/,Actress|Hidden Figures,"https://m.media-amazon.com/images/M/MV5BMTQxNzU2MDM0MF5BMl5BanBnXkFtZTgwMDYzNzc1MzE@._V1_UY209_CR79,0,140,209_AL_.jpg","
Donna Biscoe was born on September 30, 1955 in Fort Benning, Georgia, USA. Donna is an actor, known for The Fundamentals of Caring (2016), One Missed Call (2008) and The Hunger Games: Mockingjay - Part 1 (2014).                "
80," Sasha the Diva
",https://www.imdb.com/name/nm1891983/,Actress|The Fundamentals of Caring,"https://m.media-amazon.com/images/M/MV5BMTk1ODc4NTM5OF5BMl5BanBnXkFtZTcwNzMxMDIzMQ@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Sasha the Diva is known for Baby Mama's Club (2010), Daddy's Little Girls (2007) and Wicked City (2022).                "
81," Sharan C. Mansfield
",https://www.imdb.com/name/nm2532722/,Actress|Baby Mama's Club,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Born Columbus, Ohio. Graduated from South High School. Studied Fine and Professional Arts, Kent State. Masters of Social Work degree, Clark Atlanta University School of Social Work. University. Married, 2 children, 5 grandchildren. Extensive professional and Community Theatre background, working ...                "
82," Demetria McKinney
",https://www.imdb.com/name/nm2351246/,Actress|Killers,"https://m.media-amazon.com/images/M/MV5BOTg1NzcwMDAzMF5BMl5BanBnXkFtZTgwMDA5Mjg1NDM@._V1_UY209_CR15,0,140,209_AL_.jpg","
Demetria Dyan McKinney (born August 27, 1979) is an American actress and singer. From 2006 to 2012 she starred in the TBS sitcom Tyler Perry's House of Payne. Her other series regular roles include Tv One sitcom The Rickey Smiley Show, Bounce TV prime time soap opera Saints & Sinners and Syfy ...                "
83," Joan Pringle
",https://www.imdb.com/name/nm0697824/,Actress|House of Payne,"https://m.media-amazon.com/images/M/MV5BMTY3MzIyMTg5OF5BMl5BanBnXkFtZTgwNDUzODc5MjE@._V1_UY209_CR69,0,140,209_AL_.jpg","
Joan Pringle was born on June 2, 1945 in New York City, New York, USA. She is an actress and writer, known for Original Sin (2001), The White Shadow (1978) and The Lost City (2022). She is married to Vernon L. Bolling. She was previously married to Teddy Wilson.                "
84," Faye Yvette McQueen
",https://www.imdb.com/name/nm2444133/,Actress|Original Sin,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Faye Yvette McQueen was born in Jamaica, New York. She attended Catholic School, studied dance at Alvin Ailey American Dance Theater in NYC and Martha Graham Contemporary Dance School. Faye started her own dance school at the age of 12 in her neighborhood. She performed with The New York Broadway ...                "
85," Jessica J. Immanuel
",https://www.imdb.com/name/nm7251520/,Actress|The Bourne Legacy,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Jessica Stowes is a jack of all trades. She is an actress, director, writer, model and musician. Born in Frankfurt, Germany; Jessica always had a passion for entertaining. Her first taste of acting came when she was casted for a lead role (which was male) in ""Jack and the Beanstalk"". Since then, ...                "
86," Towanda Underdue
",https://www.imdb.com/name/nm1399446/,Actress|Partners,"https://m.media-amazon.com/images/M/MV5BMDEzMDZkZDEtMTBmOC00ZmFkLWI3YjQtMGU5OTNiNDUxMjUxXkEyXkFqcGdeQXVyMjA4NjIzMDU@._V1_UY209_CR45,0,140,209_AL_.jpg","
Towanda Underdue is known for Piyalir Password (2009), Black Oaks and House of Cards (2013).                "
87," Cindy Herron
",https://www.imdb.com/name/nm0380790/,Actress|Piyalir Password,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Cindy Herron was born on September 26, 1961 in San Francisco, California, USA. She is an actress, known for Juice (1992), Batman Forever (1995) and Coming 2 America (2021). She has been married to Glenn Braggs since June 1993. They have four children.                "
88," LaTanya Richardson Jackson
",https://www.imdb.com/name/nm0724665/,Actress|Juice,"https://m.media-amazon.com/images/M/MV5BOTc0NjM2OTUwOF5BMl5BanBnXkFtZTcwMzMxODYxOA@@._V1_UX140_CR0,0,140,209_AL_.jpg","
She graduated from Spelman College in Atlanta, Georgia in 1971. While a student at Spelman (an all-female institution), she met Samuel L. Jackson, who was a student at Morehouse College (the all-male institution affiliated with Spelman), who would later become her husband. She and Jackson have one ...                "
89," Kyla Pratt
",https://www.imdb.com/name/nm0695497/,Actress|U.S. Marshals,"https://m.media-amazon.com/images/M/MV5BYTE3ODczOWEtZWIxMS00NGQxLTgxODgtYzg2YmI5ZDFkMTE3XkEyXkFqcGdeQXVyMTcwOTk5Mzk@._V1_UY209_CR8,0,140,209_AL_.jpg","
Kyla Pratt was born on September 16, 1986 in Los Angeles, California, USA. She is an actress, known for One on One (2001), Recovery Road (2016) and Love & Basketball (2000).                "
